1 99  278.23270  148.09489  413.69100 -102.72613  -76.01096  239.00234  -91.97885  -89.47678   89.76087  243.00307    0.25114    0.22367    0.09034    0.15134    0.19477   -0.02017    0.00646    0.17370   -0.01808   -0.01968   -0.06824   -0.05010   -0.02389   -0.04854    0.09125    0.09306   66.11664   61.12385   20.56020   17.83753    0.01252    0.01156    0.00661    0.01007    0.02402    0.00256    0.01905    0.01300    0.00173    0.00194    0.00928    0.01133    0.00839    0.00909    0.00583    0.00606  180.03059  154.78333  193.31981  -58.42829  -40.19323  223.24853  -29.65120  -17.37627  191.81323  201.73888
1 100  276.00278  146.69599  414.62092 -103.18266  -77.77020  238.56204  -93.01504  -90.08430   90.75520  245.50280    0.25356    0.23680    0.07632    0.15211    0.22954   -0.02057   -0.00133    0.19317   -0.00933   -0.01727   -0.06053   -0.06528   -0.00987   -0.03425    0.08534    0.08536   66.40693   60.87688   17.27322   14.20357    0.01819    0.01044    0.00609    0.00745    0.02795    0.00296    0.02064    0.01321    0.00143    0.00214    0.00792    0.00859    0.00701    0.00927    0.00626    0.00755  193.69905  161.96012  190.09093 -101.25571  -74.86656  232.88705  -49.78952  -36.46603  183.68081  197.61404
1 101  273.74666  144.03539  415.01626 -103.73711  -77.94179  241.34333  -91.17096  -88.95577   89.61067  242.84041    0.26243    0.22309    0.07380    0.15509    0.20619   -0.01834    0.00672    0.17922   -0.01557   -0.01300   -0.05516   -0.06419   -0.02179   -0.04818    0.07869    0.07337   65.35210   60.61377   19.17189   15.85915    0.01564    0.01087    0.00615    0.00697    0.02177    0.00281    0.01930    0.01639    0.00161    0.00177    0.00771    0.00815    0.00677    0.00745    0.00555    0.00923  209.54194  180.61779  206.27722  -91.55016  -69.67118  232.61858  -50.94501  -38.38310  170.06144  162.78035
1 102  277.66143  144.67413  416.22986 -107.01969  -76.23042  243.25626  -94.60224  -88.73398   92.64734  243.84416    0.25859    0.21939    0.07566    0.15504    0.20874   -0.01858    0.00483    0.17241   -0.01703   -0.01528   -0.05156   -0.07927   -0.02076   -0.03612    0.08130    0.07446   65.13411   59.92203   16.93519   15.26441    0.01334    0.01175    0.00446    0.00602    0.02295    0.00289    0.02154    0.01345    0.00125    0.00152    0.00844    0.00672    0.00682    0.00765    0.00652    0.00811  198.95229  162.86424  186.81795 -102.91769  -79.02842  264.89321  -55.69993  -47.36097  200.99994  193.68911
1 103  277.57351  146.47236  417.89192 -106.13880  -78.89141  242.34779  -93.38261  -89.34044   92.47696  242.97961    0.24992    0.22194    0.06763    0.14205    0.22856   -0.02212   -0.00560    0.18295   -0.01476   -0.00827   -0.03656   -0.07526   -0.00869   -0.04074    0.08857    0.08201   64.95225   60.78584   17.97740   14.88959    0.01373    0.01328    0.00576    0.00568    0.02190    0.00291    0.02183    0.01252    0.00133    0.00197    0.00857    0.00732    0.00767    0.00687    0.00604    0.00822  194.21670  165.98677  194.91048  -85.89924  -69.29218  223.31631  -45.18573  -43.60191  167.36255  159.03591
1 104  275.91162  148.48951  418.48966 -103.71838  -77.70872  240.00038  -92.31560  -91.86902   90.74251  241.69745    0.25323    0.21353    0.07965    0.14946    0.22569   -0.01745    0.00653    0.18064   -0.01507   -0.00962   -0.05784   -0.06894   -0.02220   -0.04100    0.07834    0.08964   63.71489   59.18072   17.56710   14.13473    0.01581    0.01182    0.00438    0.00636    0.01900    0.00292    0.02269    0.01255    0.00116    0.00195    0.00949    0.00833    0.00725    0.00744    0.00604    0.01066  189.82905  163.78587  205.37298  -73.50853  -56.89986  212.21849  -36.86652  -32.35397  183.70336  201.48814
1 105  276.35346  147.30798  418.26375 -103.94699  -79.75412  242.26272  -91.22569  -90.03487   92.00350  240.77799    0.25943    0.21388    0.07685    0.15561    0.22386   -0.01179   -0.00879    0.15823   -0.02094   -0.00787   -0.06425   -0.07189   -0.04162   -0.03557    0.08855    0.08380   67.15963   63.30805   18.37979   15.85737    0.01661    0.01132    0.00430    0.00619    0.02115    0.00301    0.02021    0.01442    0.00157    0.00174    0.00899    0.00748    0.00631    0.00884    0.00695    0.00807  207.90557  191.87845  233.27638  -83.09588  -67.98406  210.79342  -40.50763  -33.06831  178.22685  197.67607
1 106  276.75379  143.77182  410.70124 -102.22223  -76.32697  238.90400  -91.26915  -88.09448   90.39728  239.62569    0.27051    0.19675    0.07381    0.16679    0.21829   -0.01772   -0.01799    0.16708   -0.01985   -0.01107   -0.07093   -0.07231   -0.02835   -0.03759    0.08843    0.06879   66.08952   61.60608   16.94802   13.28768    0.01315    0.01350    0.00462    0.00654    0.02487    0.00348    0.01789    0.01569    0.00138    0.00189    0.01114    0.00632    0.00673    0.00775    0.00551    0.00857  174.95038  163.46226  214.33372  -73.02997  -49.01337  228.11840  -50.06312  -37.86871  193.30682  204.21171
1 107  276.04868  146.93253  416.07126 -103.31774  -77.58165  241.43733  -92.64467  -87.90943   92.65527  241.81054    0.26137    0.20582    0.06381    0.16750    0.20685   -0.02146    0.00439    0.15667   -0.01847   -0.01462   -0.04343   -0.06820   -0.03047   -0.03627    0.08883    0.07645   63.04092   58.82951   19.71570   16.43689    0.01462    0.01191    0.00540    0.00805    0.02732    0.00417    0.02082    0.01816    0.00133    0.00200    0.00881    0.00525    0.00717    0.00779    0.00520    0.00997  177.66378  142.20038  174.33087  -71.65929  -51.14211  178.75928  -45.63659  -33.69194  159.09565  181.31510
1 108  274.67171  148.25562  416.79728 -103.87983  -79.92256  243.63403  -93.31250  -89.45221   93.81148  244.15660    0.27009    0.19363    0.06703    0.17053    0.20613   -0.01607    0.00755    0.14946   -0.01150   -0.00630   -0.04759   -0.07624   -0.02561   -0.04641    0.09596    0.07469   65.83894   61.15021   15.80750   14.05442    0.01328    0.01190    0.00454    0.00568    0.02446    0.00511    0.02302    0.01447    0.00151    0.00196    0.01020    0.00647    0.00932    0.00683    0.00423    0.00800  202.14416  167.08219  187.35406 -114.82909  -87.86983  245.06604  -82.66704  -64.69702  199.48024  198.79635
1 109  274.13029  146.65161  416.59500 -104.00979  -79.02209  241.84593  -92.65483  -89.44026   93.72767  243.97167    0.24392    0.23339    0.05713    0.16646    0.20303   -0.00952    0.02334    0.16911   -0.01054   -0.00312   -0.05568   -0.08205   -0.03379   -0.05666    0.09267    0.06846   67.31975   61.86024   16.66922   14.16554    0.01682    0.01117    0.00555    0.00539    0.03153    0.00426    0.03010    0.01771    0.00164    0.00221    0.01122    0.00717    0.00660    0.00661    0.00692    0.00862  197.73099  170.69174  206.41372  -86.68935  -61.64014  214.62981  -54.34402  -36.38745  185.52324  203.30799
1 110  278.11541  148.57165  420.31369 -105.00745  -80.28331  242.15708  -92.68956  -90.07798   94.02450  243.45671    0.26147    0.19525    0.07859    0.17891    0.22413   -0.01575   -0.00725    0.16579   -0.01781   -0.01298   -0.05767   -0.08757   -0.03055   -0.03690    0.09456    0.06857   65.06492   61.07141   19.38702   16.13618    0.01726    0.01084    0.00587    0.00642    0.02267    0.00432    0.02822    0.01420    0.00147    0.00241    0.01130    0.00886    0.00539    0.00642    0.00591    0.01053  194.09668  152.68684  177.22074  -93.39144  -62.13306  256.41998  -54.56991  -38.29672  214.33214  224.04321
1 111  279.94358  150.09080  418.45542 -105.80771  -80.85065  241.82140  -92.80385  -92.33553   92.67775  243.75154    0.26716    0.21591    0.07397    0.17961    0.21187   -0.01981   -0.01407    0.15879   -0.01332   -0.00929   -0.05282   -0.07898   -0.01977   -0.05544    0.09284    0.08085   65.24203   60.08690   17.91172   15.32747    0.01428    0.01048    0.00585    0.00629    0.02348    0.00413    0.02061    0.01537    0.00136    0.00242    0.01305    0.00906    0.00512    0.00668    0.00666    0.00836  179.48429  157.68733  190.52386  -82.64730  -68.75359  237.78453  -52.70200  -49.33836  201.69078  218.30156
1 112  278.70403  146.81798  411.53366 -105.17677  -78.63444  239.37487  -92.39668  -89.23990   91.72719  244.93665    0.27035    0.21440    0.08121    0.17676    0.23477   -0.01910   -0.01316    0.16891   -0.01490   -0.00672   -0.05860   -0.08948   -0.03424   -0.05372    0.08827    0.07289   64.24743   59.41900   17.70734   14.43747    0.01162    0.01312    0.00524    0.00579    0.01940    0.00520    0.02401    0.01487    0.00127    0.00216    0.01066    0.01077    0.00499    0.00508    0.00567    0.00705  191.76181  159.55372  185.76287  -85.13354  -52.34380  220.17011  -46.31059  -32.46812  184.58904  206.40730
1 113  275.82072  147.60541  417.81627 -103.63840  -79.85692  241.09127  -91.61120  -91.80103   91.73029  246.95133    0.26654    0.22485    0.08167    0.15823    0.19096   -0.02135   -0.00226    0.18008   -0.01962   -0.01550   -0.05339   -0.08947   -0.03194   -0.05253    0.09102    0.07784   65.01200   60.13772   18.06914   14.98727    0.01472    0.00856    0.00439    0.00699    0.02013    0.00473    0.02201    0.01241    0.00155    0.00188    0.00903    0.00694    0.00638    0.00712    0.00566    0.00782  211.03910  167.28977  197.09078  -87.86737  -58.52443  261.04598  -51.96871  -34.83068  215.08141  225.18033
1 114  280.34682  149.65603  414.53661 -105.99740  -80.85140  241.52669  -94.36793  -89.41694   91.50028  246.84366    0.26531    0.23438    0.08620    0.16048    0.20425   -0.02189   -0.00525    0.16735   -0.02091   -0.02152   -0.04475   -0.08300   -0.04608   -0.05453    0.08432    0.07520   62.94827   59.39274   20.24766   16.20467    0.01418    0.00879    0.00506    0.00822    0.02187    0.00365    0.02116    0.01371    0.00166    0.00176    0.00895    0.00677    0.00593    0.00805    0.00588    0.00704  214.20274  176.20242  201.28092 -114.32528  -81.72751  240.28875  -67.54452  -53.99424  192.74038  197.71387
1 115  280.11553  151.38691  417.18901 -106.32424  -83.34078  244.94240  -92.90499  -89.89035   93.65224  248.03666    0.25684    0.23457    0.08507    0.15899    0.22414   -0.02528   -0.00604    0.15895   -0.01714   -0.01973   -0.05512   -0.10084   -0.04341   -0.04334    0.09927    0.07350   68.00463   62.96170   15.21611   12.21088    0.01406    0.01042    0.00504    0.01118    0.02932    0.00441    0.02378    0.01599    0.00163    0.00195    0.00843    0.00786    0.00669    0.00659    0.00808    0.00666  241.56399  201.22160  224.19718 -155.88322 -116.64140  296.00079 -100.56912  -76.52076  223.85783  207.59673
1 116  279.79330  149.36063  412.50936 -104.81478  -81.80540  241.20746  -92.73382  -88.06359   92.35953  245.64949    0.24836    0.23005    0.07578    0.16212    0.21918   -0.01751   -0.00106    0.16869   -0.02351   -0.01726   -0.04822   -0.07614   -0.03588   -0.02878    0.09043    0.08822   63.57711   59.17183   19.76236   15.76796    0.01371    0.00884    0.00488    0.01173    0.02192    0.00329    0.02053    0.01280    0.00170    0.00224    0.00824    0.00880    0.00519    0.00632    0.00836    0.00729  182.64525  165.65952  200.99495  -85.30428  -74.07323  190.36339  -40.43367  -43.98752  143.42361  156.59466
1 117  276.07264  148.69653  417.36017 -102.95879  -81.33403  242.12537  -90.47566  -87.66217   92.62835  245.01206    0.26640    0.22285    0.08824    0.16751    0.20186   -0.01938   -0.00535    0.16633   -0.02572   -0.01475   -0.05899   -0.09125   -0.03558   -0.04226    0.08703    0.07618   66.70804   61.91084   19.30476   16.19439    0.01398    0.01117    0.00482    0.01013    0.01999    0.00316    0.02370    0.01492    0.00175    0.00224    0.00722    0.00845    0.00504    0.00574    0.00877    0.00592  196.32053  182.02763  233.31946  -56.68841  -29.00115  185.73116  -27.24983   -6.00091  160.47737  179.95452
1 118  276.37028  151.93736  417.43911 -104.39707  -81.71612  243.43670  -92.15906  -90.21875   93.18831  244.42813    0.26952    0.23586    0.08786    0.17264    0.20201   -0.01766   -0.01686    0.17068   -0.02547   -0.01679   -0.05789   -0.07798   -0.02575   -0.04415    0.08494    0.07901   64.34298   59.56839   18.11652   14.80052    0.01238    0.01178    0.00451    0.01115    0.02476    0.00288    0.02206    0.01939    0.00187    0.00241    0.00641    0.00741    0.00607    0.00530    0.00687    0.00527  188.91014  158.51852  212.58360 -100.72231  -58.70955  253.53518  -57.62917  -34.65822  216.35350  235.92279
1 119  277.12588  149.70687  414.29701 -103.79564  -79.59113  240.38565  -92.60213  -89.00817   90.35144  243.41730    0.23933    0.21689    0.09650    0.15071    0.22015   -0.01536   -0.00316    0.17764   -0.03210   -0.01625   -0.05615   -0.08997   -0.02037   -0.04658    0.08580    0.08221   65.54510   60.63582   18.25011   15.65504    0.01473    0.01155    0.00412    0.01075    0.02802    0.00287    0.02774    0.01718    0.00163    0.00220    0.00691    0.00666    0.00656    0.00495    0.00669    0.00460  203.94841  178.34555  222.42298 -118.94503  -91.38748  243.09391  -84.43276  -80.64093  201.06450  209.71019
1 120  276.99068  148.61599  416.58059 -103.19924  -80.43262  242.18619  -91.73701  -89.71866   91.66252  243.23896    0.26967    0.22455    0.08621    0.15024    0.20456   -0.00751    0.00110    0.16340   -0.03327   -0.01718   -0.05640   -0.08881   -0.02433   -0.04086    0.07836    0.07860   64.31653   59.59025   20.15390   17.00466    0.01699    0.00906    0.00455    0.01052    0.02780    0.00269    0.01918    0.01777    0.00197    0.00167    0.00610    0.00563    0.00637    0.00601    0.00806    0.00645  185.25837  157.66482  193.47070  -84.05627  -69.38674  217.84686  -47.57013  -50.14233  182.43089  200.86890
1 121  276.88514  145.70600  415.61914 -103.22437  -79.38349  241.12398  -91.00323  -87.36149   89.77795  240.21971    0.25973    0.22044    0.08533    0.14194    0.20667   -0.01979    0.00602    0.17528   -0.03017   -0.00971   -0.06447   -0.09619   -0.02838   -0.04089    0.07867    0.08025   65.94241   61.30792   18.42712   15.48012    0.01338    0.01075    0.00565    0.00986    0.02771    0.00284    0.02280    0.01318    0.00193    0.00158    0.00510    0.00525    0.00589    0.00634    0.00618    0.00614  172.30014  155.26788  203.60313  -81.77180  -58.10369  198.08312  -55.21460  -36.90721  176.54960  194.94484
1 122  276.87776  145.49314  412.60045 -100.25048  -77.01460  237.84258  -89.40679  -87.43227   89.78578  239.13969    0.26294    0.23372    0.09082    0.16853    0.18585   -0.01881   -0.00095    0.16454   -0.02537   -0.01358   -0.05392   -0.09593   -0.03446   -0.02435    0.09199    0.07424   64.75809   58.86271   18.63724   15.04657    0.01378    0.00974    0.00566    0.01169    0.02590    0.00382    0.02269    0.01364    0.00212    0.00160    0.00605    0.00599    0.00561    0.00855    0.00641    0.00719  179.13591  151.52796  191.17565 -102.74530  -82.72373  198.61070  -56.16018  -53.31025  157.28259  166.41194
1 123  281.98103  149.50520  414.23582 -102.49975  -80.71725  237.56851  -89.92727  -87.26379   89.79456  239.86626    0.27137    0.22468    0.08201    0.16888    0.19581   -0.02238    0.01552    0.18506   -0.03515   -0.01430   -0.05107   -0.08720   -0.04310   -0.03283    0.09526    0.07067   63.98888   59.43822   18.69660   16.31301    0.01637    0.01174    0.00579    0.01013    0.02407    0.00454    0.01920    0.01295    0.00231    0.00160    0.00579    0.00647    0.00616    0.00786    0.00622    0.00881  196.00265  166.92371  202.52414  -60.04233  -37.08479  220.42146  -19.75362   -4.46054  179.38609  185.32061
1 124  280.89429  149.94436  415.14240 -102.83393  -82.10139  239.17431  -89.70871  -88.41615   89.24136  240.42651    0.26433    0.23760    0.09281    0.16481    0.17995   -0.02242    0.01980    0.19305   -0.02942   -0.00637   -0.04312   -0.07930   -0.03570   -0.02329    0.09727    0.07737   64.95531   60.03104   18.47814   15.88488    0.01277    0.01110    0.00492    0.01096    0.02266    0.00472    0.01680    0.01760    0.00176    0.00102    0.00635    0.00796    0.00557    0.01076    0.00605    0.00705  177.29184  139.37010  162.40039  -90.80764  -62.59192  215.35165  -48.53290  -33.00660  180.12444  189.47673
1 125  280.47596  149.86685  413.34421 -103.30351  -80.89441  239.23497  -90.90157  -88.34985   89.67693  237.41040    0.24341    0.23157    0.09303    0.14889    0.19136   -0.03032    0.02293    0.16988   -0.02768   -0.00410   -0.05336   -0.06396   -0.04578   -0.02874    0.09644    0.05882   65.64104   60.40987   17.05866   14.10073    0.01342    0.01158    0.00476    0.00932    0.02617    0.00350    0.01664    0.01494    0.00162    0.00076    0.00542    0.00603    0.00616    0.00835    0.00623    0.00806  221.49040  188.21752  224.50556 -128.96796 -115.42848  249.88750  -81.26182  -81.78138  207.71903  210.40798
1 126  280.12605  150.26016  416.50625 -102.49484  -78.78302  238.25871  -91.57165  -89.51348   89.67409  238.25894    0.25282    0.22287    0.08650    0.15756    0.21223   -0.02814    0.00736    0.17726   -0.02597   -0.00425   -0.04897   -0.05674   -0.04618   -0.02440    0.09083    0.07693   66.18632   60.11822   18.20521   15.14480    0.01695    0.01311    0.00565    0.00894    0.02586    0.00325    0.01792    0.01406    0.00175    0.00109    0.00648    0.00672    0.00628    0.01029    0.00664    0.00878  204.47963  171.99685  197.92717  -77.40063  -67.83228  205.99847  -45.57085  -44.70504  174.20120  192.65724
1 127  277.85102  150.62746  419.92603 -100.74725  -79.55081  234.57807  -90.24533  -89.51356   89.25060  238.88484    0.22596    0.24083    0.08777    0.15219    0.19709   -0.03807    0.00462    0.19506   -0.02038   -0.00939   -0.05781   -0.06071   -0.03920   -0.02791    0.09007    0.07663   65.59679   61.17074   17.52695   14.40634    0.02177    0.01288    0.00640    0.00663    0.02348    0.00349    0.02508    0.01553    0.00180    0.00104    0.00740    0.00715    0.00631    0.01004    0.00482    0.00922  185.42212  155.33025  195.55677  -92.96198  -66.69429  185.60477  -64.83601  -57.51795  157.69796  176.49311
1 128  280.46511  151.50793  415.26561 -103.61172  -79.43357  236.94479  -92.07041  -90.57038   90.74296  241.16210    0.24460    0.23157    0.09847    0.15103    0.19867   -0.03366   -0.00451    0.18693   -0.02666   -0.01030   -0.05544   -0.06642   -0.04015   -0.03910    0.08984    0.06720   65.68434   59.55778   17.88919   15.80665    0.01915    0.01570    0.00727    0.00615    0.02766    0.00431    0.02300    0.01423    0.00194    0.00115    0.00704    0.00887    0.00663    0.00839    0.00621    0.00981  163.55286  134.92272  158.82003  -64.66162  -46.06440  185.16042  -33.42952  -25.97453  165.17332  195.18478
1 129  282.37269  150.06915  412.86045 -103.90712  -76.18035  235.65505  -91.80694  -89.23624   90.31186  240.77646    0.24518    0.23674    0.09130    0.15127    0.19990   -0.02999    0.02017    0.19739   -0.02953   -0.00635   -0.05876   -0.08634   -0.04787   -0.03028    0.08819    0.07166   66.76957   61.55691   17.41713   14.94501    0.01799    0.01130    0.00765    0.00802    0.02505    0.00390    0.02095    0.01746    0.00138    0.00154    0.00803    0.00843    0.00737    0.00828    0.00530    0.00772  174.41604  151.22534  192.11445  -72.76584  -53.73648  189.19639  -37.70092  -26.26712  165.74407  196.50849
1 130  282.26413  149.47116  415.50880 -104.59917  -77.81393  237.45264  -91.60451  -88.72828   91.46153  242.54973    0.23928    0.24446    0.09596    0.16113    0.20470   -0.03452    0.01632    0.17714   -0.02386   -0.00708   -0.06470   -0.07807   -0.03593   -0.04103    0.09423    0.05545   65.67255   60.96630   18.67283   16.06829    0.01741    0.01035    0.00562    0.00757    0.02052    0.00387    0.01772    0.01501    0.00114    0.00148    0.00655    0.00944    0.00567    0.00732    0.00515    0.00696  193.09862  177.28198  218.73697  -89.51432  -68.90121  240.69526  -53.77185  -40.01105  207.82780  227.24744
1 131  279.68026  147.82525  413.47891 -103.69907  -78.97672  237.96346  -92.07221  -90.18226   90.51453  242.78165    0.23921    0.21884    0.09551    0.17790    0.21779   -0.02584    0.02618    0.16962   -0.02652   -0.01070   -0.05532   -0.08730   -0.03443   -0.04009    0.08759    0.06719   64.28868   59.30490   17.18375   13.81188    0.01742    0.01297    0.00549    0.00799    0.02087    0.00322    0.02262    0.01384    0.00123    0.00150    0.00672    0.00968    0.00700    0.01018    0.00491    0.00686  198.09608  181.91307  222.00524  -99.29402  -86.04406  195.72738  -61.49733  -56.13172  165.00514  179.41977
1 132  280.68571  149.64094  414.48320 -104.46513  -81.33013  239.09870  -91.40364  -90.34246   90.25102  241.17099    0.23090    0.23174    0.09020    0.16253    0.19195   -0.02218    0.03462    0.17713   -0.01649   -0.01119   -0.06656   -0.07902   -0.03434   -0.04182    0.08573    0.07378   66.04353   61.84104   17.63082   15.49448    0.01490    0.01201    0.00517    0.00810    0.02403    0.00301    0.02184    0.01346    0.00133    0.00128    0.00780    0.00773    0.00619    0.00938    0.00423    0.00829  200.69236  165.09089  190.44777  -91.65438  -62.96030  223.20321  -54.08074  -33.10811  196.10562  218.45054
1 133  280.10299  148.72036  413.41878 -107.78305  -82.59702  242.91345  -90.62248  -88.51349   90.72587  240.65969    0.25302    0.24019    0.09018    0.15595    0.20092   -0.02118    0.00356    0.18653   -0.01941   -0.01225   -0.06804   -0.07311   -0.03470   -0.03872    0.09382    0.07077   63.99346   58.25077   19.72862   16.45817    0.01714    0.01072    0.00500    0.00734    0.02296    0.00290    0.02366    0.01501    0.00136    0.00155    0.00812    0.00836    0.00831    0.00798    0.00470    0.00705  173.05347  153.96444  187.93422  -82.47946  -74.90454  225.95201  -45.78873  -53.71780  196.61486  225.00036
1 134  280.30257  148.78132  416.29890 -106.63787  -80.13806  242.12821  -89.69885  -88.65655   90.47883  240.81431    0.24258    0.24393    0.10713    0.15006    0.22632   -0.01828   -0.00491    0.17481   -0.02032   -0.00994   -0.07269   -0.07204   -0.03954   -0.04504    0.09511    0.07892   64.36717   60.37474   17.71645   14.47627    0.01561    0.01320    0.00446    0.00673    0.02186    0.00279    0.02000    0.01566    0.00135    0.00154    0.00964    0.00763    0.00795    0.00962    0.00438    0.00817  191.29787  169.55092  204.62319  -92.58051  -83.21031  210.49254  -63.24960  -63.79885  176.93256  194.29987
1 135  281.71258  147.43492  409.43485 -104.12062  -79.00898  241.79591  -90.38332  -86.78729   91.03523  241.65481    0.24161    0.22650    0.09040    0.14704    0.19831   -0.01395   -0.00420    0.16766   -0.02044   -0.00717   -0.04560   -0.07531   -0.04293   -0.04682    0.08180    0.06915   65.95485   61.24103   18.01580   15.54304    0.01611    0.01284    0.00608    0.00783    0.02274    0.00290    0.01376    0.01354    0.00134    0.00130    0.01197    0.00758    0.00806    0.00824    0.00527    0.00874  179.99856  151.57762  182.76780  -69.02056  -54.46836  188.55486  -29.04599  -28.22444  150.88362  164.83499
1 136  282.58204  151.49632  415.46049 -103.89348  -79.98100  243.89237  -92.67994  -90.72831   92.76218  241.75617    0.24219    0.22173    0.08291    0.15770    0.20491   -0.02178   -0.00121    0.17816   -0.01570   -0.01006   -0.06719   -0.08759   -0.03727   -0.05467    0.09784    0.07175   66.10153   61.70286   17.60356   15.25381    0.01390    0.01370    0.00616    0.00848    0.01896    0.00340    0.01738    0.01257    0.00138    0.00116    0.01175    0.00843    0.00754    0.00663    0.00459    0.00839  195.03781  183.79557  228.84486 -128.93079 -121.10189  289.80467  -86.46335  -88.89495  234.79551  229.07351
1 137  283.87316  152.03891  416.49176 -104.84331  -80.68132  243.71294  -91.73514  -89.09257   91.82810  241.08625    0.25330    0.23401    0.07532    0.16198    0.19492   -0.02409   -0.00640    0.17682   -0.00463   -0.00676   -0.06082   -0.08180   -0.03658   -0.05184    0.08816    0.07157   64.53055   59.81520   17.92594   13.99929    0.01413    0.01262    0.00552    0.00983    0.01659    0.00311    0.01526    0.01099    0.00180    0.00139    0.00985    0.00993    0.00871    0.00672    0.00447    0.00932  186.87603  170.31253  206.57163  -84.39359  -67.47715  218.69980  -49.48205  -43.12371  171.63063  176.10360
1 138  279.23366  148.98642  413.02586 -103.80475  -77.79818  244.19783  -91.75402  -87.25331   91.73754  241.83227    0.24745    0.21012    0.08818    0.16099    0.20047   -0.02085    0.00284    0.17627   -0.01052   -0.00652   -0.06518   -0.08051   -0.03420   -0.04728    0.09127    0.07296   63.30941   58.89132   18.09800   15.56764    0.01358    0.01139    0.00600    0.01031    0.01916    0.00356    0.01721    0.01120    0.00171    0.00130    0.01160    0.00806    0.00648    0.00656    0.00394    0.00949  204.87877  179.49993  237.19289 -117.62519 -106.85317  240.69052  -81.39975  -88.72459  212.55603  241.84535
1 139  276.94429  149.49087  414.07886 -103.13213  -79.11889  241.72622  -90.13773  -86.41663   92.08587  241.55499    0.24259    0.20883    0.08945    0.16696    0.18851   -0.01935   -0.01032    0.17383   -0.00911   -0.00932   -0.06312   -0.07785   -0.04518   -0.05149    0.08491    0.08232   65.93872   61.53068   15.81368   13.28236    0.01354    0.01084    0.00666    0.01195    0.02479    0.00256    0.01753    0.00987    0.00161    0.00132    0.01314    0.00841    0.00775    0.00844    0.00389    0.00990  183.58463  171.65689  213.71361  -82.66362  -60.14584  234.11231  -53.87970  -41.79231  205.63141  227.06375
1 140  279.38486  149.26198  417.72095 -104.60632  -77.15480  243.02549  -90.94217  -85.37387   92.32894  242.22189    0.23237    0.22710    0.08745    0.16121    0.19662   -0.02393    0.00133    0.17845   -0.00897   -0.00410   -0.07468   -0.08389   -0.04254   -0.05249    0.09656    0.06416   65.05033   60.57110   19.16383   15.66649    0.01282    0.01045    0.00658    0.00967    0.02297    0.00271    0.01728    0.01086    0.00119    0.00166    0.01045    0.00999    0.00668    0.00788    0.00304    0.00991  197.80673  183.25538  230.60966 -111.07572  -97.74308  276.78038  -82.82985  -74.22289  241.70079  261.20114
1 141  278.29095  146.85142  416.52520 -105.34679  -78.52986  243.85093  -90.12378  -87.38776   92.29300  240.93685    0.24603    0.21953    0.08944    0.16814    0.20075   -0.01575   -0.00553    0.19087   -0.01917   -0.00590   -0.07823   -0.07837   -0.03308   -0.04614    0.08710    0.07954   64.50703   59.37441   18.05103   14.53424    0.01328    0.01235    0.00557    0.01050    0.02550    0.00289    0.01720    0.01152    0.00151    0.00175    0.01062    0.01104    0.00550    0.00750    0.00334    0.00810  170.21024  163.77163  220.05968  -71.17074  -48.92082  193.24383  -46.65363  -25.33041  163.58372  176.47771
1 142  276.73316  145.19696  411.63044 -103.78629  -77.99085  240.13748  -88.28254  -88.96951   91.51368  240.86090    0.24271    0.22195    0.09435    0.14867    0.19940   -0.01730   -0.00451    0.16843   -0.00807    0.00064   -0.06493   -0.08861   -0.03482   -0.06242    0.08109    0.07183   65.05337   60.45176   17.19680   14.40028    0.01498    0.01302    0.00513    0.00927    0.02326    0.00334    0.01817    0.01142    0.00173    0.00143    0.01079    0.00732    0.00713    0.00750    0.00369    0.00784  186.65993  172.01542  220.12501  -86.53320  -65.84569  250.32426  -50.99990  -42.58644  208.80907  217.62551
1 143  279.51715  147.76961  415.42670 -102.79492  -79.30632  238.63175  -89.24035  -90.34778   91.14675  239.38796    0.25258    0.20510    0.09308    0.15836    0.19855   -0.01710   -0.00784    0.18983   -0.01496   -0.00297   -0.06652   -0.09539   -0.03253   -0.06892    0.08246    0.06956   64.89881   60.09321   16.46855   14.11682    0.01448    0.01054    0.00536    0.01199    0.01847    0.00304    0.01848    0.01194    0.00154    0.00154    0.00903    0.00868    0.00850    0.00771    0.00380    0.00693  150.42588  135.58882  176.98972  -89.52968  -67.72494  245.97134  -64.55515  -49.78872  207.84766  207.04555
1 144  281.06509  147.09695  414.17796 -104.47750  -76.32757  241.89243  -91.68541  -90.58494   92.88347  241.51071    0.23208    0.22591    0.08214    0.17156    0.18312   -0.01935   -0.01675    0.18127   -0.01462   -0.00666   -0.06660   -0.09234   -0.02267   -0.07379    0.08538    0.06479   65.20177   60.80573   17.53387   15.04216    0.01475    0.01248    0.00568    0.01261    0.02249    0.00286    0.02060    0.01349    0.00170    0.00157    0.00954    0.01097    0.00828    0.00766    0.00381    0.00734  198.10503  172.62948  203.98379  -99.53821  -78.72690  221.57227  -64.86896  -58.26693  186.35932  199.30957
